jahr;foerderungswerber;foerderungsart;mediumtyp;zeitung;gesetzlichegrundlage;status;foerderungsbetrag;"1. Teilbetrag";"2. Teilbetrag";ablehnungsgrund
2015;"Die Furche ZeitschriftenbetriebsgesmbH & Co KG";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Die Furche";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"15660,00";"7830,00";"7830,00";
2015;"Falter Zeitschriftengesellschaft m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;Falter;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"1521,00";"760,50";"760,50";
2015;"Kirchenzeitung der Diözese Linz";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Kirchenzeitung der Diözese Linz";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"490,00";"245,00";"245,00";
2015;"Kleine Zeitung GmbH & Co KG";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Kleine Kinderzeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"7245,00";"3622,50";"3622,50";
2015;"Kroatischer Presseverein";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Hrvatske Novine";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"576,00";"288,00";"288,00";
2015;"Murtaler Zeitung GmbH";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Murtaler Zeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"144,00";"72,00";"72,00";
2015;"Niederösterreichisches Pressehaus Druck- und Verlagsges.m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;NÖN;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"2329,00";"1164,50";"1164,50";
2015;"Osttiroler Bote Medienunternehmen Ges.m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Osttiroler Bote";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"49,00";"24,50";"24,50";
2015;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;FORMAT;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"1444,00";"722,00";"722,00";
2015;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;Profil;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"8527,00";"4263,50";"4263,50";
2015;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;NEWS;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"5289,00";"2644,50";"2644,50";
2015;"Die Presse Verlags-Gesellschaft m.b.H. & Co KG";"Vertriebsförderung von Tageszeitungen";;"Die Presse";"Abschnitt II PresseFG 2004";abgeschlossen;"152574,50";"76287,25";"76287,25";
2015;"Kleine Zeitung GmbH & Co KG";"Vertriebsförderung von Tageszeitungen";;"Kleine Zeitung Steiermark und Kärnten";"Abschnitt II PresseFG 2004";abgeschlossen;"190718,20";"95359,10";"95359,10";
2015;"Mediaprint Zeitungs- und Zeitschriftenverlag Ges.m.b.H & Co KG";"Vertriebsförderung von Tageszeitungen";;"Neue Kronenzeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"190718,20";"95359,10";"95359,10";
2015;"Mediaprint Zeitungs- und Zeitschriftenverlag Ges.m.b.H & Co KG";"Vertriebsförderung von Tageszeitungen";;Kurier;"Abschnitt II PresseFG 2004";abgeschlossen;"152574,50";"76287,25";"76287,25";
2015;"NEUE Zeitungs GmbH";"Vertriebsförderung von Tageszeitungen";;"Neue Vorarlberger Tageszeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"152574,50";"76287,25";"76287,25";
2015;"OÖ Media Data Vertriebs- und Verlagsges.m.b.H.";"Vertriebsförderung von Tageszeitungen";;"Neues Volksblatt";"Abschnitt II PresseFG 2004";abgeschlossen;"190718,20";"95359,10";"95359,10";
2015;"OÖN Redaktion GmbH & CO KG";"Vertriebsförderung von Tageszeitungen";;"OÖ Nachrichten";"Abschnitt II PresseFG 2004";abgeschlossen;"190718,20";"95359,10";"95359,10";
2015;"Russmedia Verlag GmbH";"Vertriebsförderung von Tageszeitungen";;"Vorarlberger Nachrichten";"Abschnitt II PresseFG 2004";abgeschlossen;"190718,20";"95359,10";"95359,10";
2015;"Salzburger Nachrichten Verlagsges.m.b.H. & Co KG";"Vertriebsförderung von Tageszeitungen";;"Salzburger Nachrichten";"Abschnitt II PresseFG 2004";abgeschlossen;"190718,20";"95359,10";"95359,10";
2015;"Schlüsselverlag J. S. Moser GmbH.";"Vertriebsförderung von Tageszeitungen";;"Tiroler Tageszeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"190718,20";"95359,10";"95359,10";
2015;"Standard Verlagsgesellschaft m.b.H.";"Vertriebsförderung von Tageszeitungen";;"Der Standard";"Abschnitt II PresseFG 2004";abgeschlossen;"190718,20";"95359,10";"95359,10";
2015;"WirtschaftsBlatt Medien GmbH";"Vertriebsförderung von Tageszeitungen";;WirtschaftsBlatt;"Abschnitt II PresseFG 2004";abgeschlossen;"114430,90";"57215,45";"57215,45";
2015;"Agrar Media Verlagsgesellschaft mbH.";"Vertriebsförderung von Wochenzeitungen";;"Österreichische Bauernzeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"82324,20";"41162,10";"41162,10";
2015;"Badener Zeitungsverlag GmbH";"Vertriebsförderung von Wochenzeitungen";;"Badener Zeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"8550,20";"4275,10";"4275,10";
2015;"Bischöfliches Ordinariat, Diözese Graz-Seckau";"Vertriebsförderung von Wochenzeitungen";;"Sonntagsblatt für Steiermark";"Abschnitt II PresseFG 2004";abgeschlossen;"83938,40";"41969,20";"41969,20";
2015;"Bischöfliches Ordinariat, Pastoralamt";"Vertriebsförderung von Wochenzeitungen";;"Kirchenzeitung der Diözese Linz";"Abschnitt II PresseFG 2004";abgeschlossen;"83938,40";"41969,20";"41969,20";
2015;"Bischöfliches Seelsorgeamt";"Vertriebsförderung von Wochenzeitungen";;"Nedelja  Slowenische Kirchenzeitung der Diözese Gurk";"Abschnitt II PresseFG 2004";abgeschlossen;"15291,80";"7645,90";"7645,90";
2015;"BVZ Burgenländische Volkszeitung GmbH";"Vertriebsförderung von Wochenzeitungen";;BVZ;"Abschnitt II PresseFG 2004";abgeschlossen;"47844,90";"23922,45";"23922,45";
2015;"Die Furche ZeitschriftenbetriebsgesmbH & Co KG";"Vertriebsförderung von Wochenzeitungen";;"Die Furche";"Abschnitt II PresseFG 2004";abgeschlossen;"72033,60";"36016,80";"36016,80";
2015;"Die ganze Woche Ges.m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"Die ganze Woche";"Abschnitt II PresseFG 2004";abgeschlossen;"82324,20";"41162,10";"41162,10";
2015;"Diözese Eisenstadt - Bischöfliches Ordinariat  Generalvikar Mag. Martin Korpitsch";"Vertriebsförderung von Wochenzeitungen";;"martinus - Kirchenzeitung der Diözese Eisenstadt";"Abschnitt II PresseFG 2004";abgeschlossen;"65254,00";"32627,00";"32627,00";
2015;"Diözese Eisenstadt, Kroatische Sektion des Pastoralamtes";"Vertriebsförderung von Wochenzeitungen";;"GLASNIK  Crikvene novine Zeljezanske biskupije";"Abschnitt II PresseFG 2004";abgeschlossen;"6779,60";"3389,80";"3389,80";
2015;"Diözese Feldkirch";"Vertriebsförderung von Wochenzeitungen";;"Vorarlberger KirchenBlatt";"Abschnitt II PresseFG 2004";abgeschlossen;"55367,00";"27683,50";"27683,50";
2015;"Diözese Innsbruck Bischöfliches Ordinariat";"Vertriebsförderung von Wochenzeitungen";;"Tiroler Sonntag - Kirchenzeitung der Diözese Innsbruck";"Abschnitt II PresseFG 2004";abgeschlossen;"75463,80";"37731,90";"37731,90";
2015;"Falter Zeitschriftengesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;Falter;"Abschnitt II PresseFG 2004";abgeschlossen;"81638,10";"40819,05";"40819,05";
2015;"Freiheitliche Partei Österreichs (FPÖ)";"Vertriebsförderung von Wochenzeitungen";;"Neue Freie Zeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"39346,10";"19673,05";"19673,05";
2015;"Kirchenblatt für die Diözese St. Pölten";"Vertriebsförderung von Wochenzeitungen";;"Kirche bunt  St. Pöltner Kirchenzeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"65859,30";"32929,65";"32929,65";
2015;"Kitzbüheler Anzeiger Ges.m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"Kitzbüheler Anzeiger";"Abschnitt II PresseFG 2004";abgeschlossen;"8550,20";"4275,10";"4275,10";
2015;"Kleine Zeitung GmbH & Co KG";"Vertriebsförderung von Wochenzeitungen";;"Kleine Kinderzeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"10805,00";"5402,50";"5402,50";
2015;"Kroatischer Presseverein";"Vertriebsförderung von Wochenzeitungen";;"Hrvatske Novine";"Abschnitt II PresseFG 2004";abgeschlossen;"9685,20";"4842,60";"4842,60";
2015;"Murtaler Zeitung GmbH";"Vertriebsförderung von Wochenzeitungen";;"Murtaler Zeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"6840,20";"3420,10";"3420,10";
2015;"Neues Land Medien GesmbH";"Vertriebsförderung von Wochenzeitungen";;"NEUES LAND";"Abschnitt II PresseFG 2004";abgeschlossen;"82324,20";"41162,10";"41162,10";
2015;"Niederösterreichisches Pressehaus Druck- und Verlagsges.m.b.H.";"Vertriebsförderung von Wochenzeitungen";;NÖN;"Abschnitt II PresseFG 2004";abgeschlossen;"83938,40";"41969,20";"41969,20";
2015;"Ordinariat der Erzdiözese Salzburg";"Vertriebsförderung von Wochenzeitungen";;"Rupertusblatt - Wochenzeitung der Erzdiözese Salzburg";"Abschnitt II PresseFG 2004";abgeschlossen;"69208,80";"34604,40";"34604,40";
2015;"Osttiroler Bote Medienunternehmen Ges.m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"Osttiroler Bote";"Abschnitt II PresseFG 2004";abgeschlossen;"8550,20";"4275,10";"4275,10";
2015;"Raiffeisen Media GmbH";"Vertriebsförderung von Wochenzeitungen";;Raiffeisenzeitung;"Abschnitt II PresseFG 2004";abgeschlossen;"74253,20";"37126,60";"37126,60";
2015;"Salzburger Woche Verlags GesmbH";"Vertriebsförderung von Wochenzeitungen";;"Salzburger Woche";"Abschnitt II PresseFG 2004";abgeschlossen;"82324,20";"41162,10";"41162,10";
2015;"Seelsorgeamt der Diözese Gurk";"Vertriebsförderung von Wochenzeitungen";;"Der Sonntag - Kärntner Kirchenzeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"50443,70";"25221,85";"25221,85";
2015;"Slomedia - Slowenisches Medienzentrum GmbH";"Vertriebsförderung von Wochenzeitungen";;NOVICE;"Abschnitt II PresseFG 2004";abgeschlossen;"27683,50";"13841,75";"13841,75";
2015;"Sportzeitung Verlags-GmbH";"Vertriebsförderung von Wochenzeitungen";;Sportzeitung;"Abschnitt II PresseFG 2004";abgeschlossen;"18522,90";"9261,45";"9261,45";
2015;"Styria Multi Media Men GmbH & Co KG";"Vertriebsförderung von Wochenzeitungen";;Sportwoche;"Abschnitt II PresseFG 2004";abgeschlossen;"21186,40";"10593,20";"10593,20";
2015;"TIPS Zeitungs GmbH & Co KG";"Vertriebsförderung von Wochenzeitungen";;"Ischler Woche";"Abschnitt II PresseFG 2004";abgeschlossen;"8550,20";"4275,10";"4275,10";
2015;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;Profil;"Abschnitt II PresseFG 2004";abgeschlossen;"65859,30";"32929,65";"32929,65";
2015;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;NEWS;"Abschnitt II PresseFG 2004";abgeschlossen;"48426,00";"24213,00";"24213,00";
2015;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"tv media";"Abschnitt II PresseFG 2004";abgeschlossen;"83938,40";"41969,20";"41969,20";
2015;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;FORMAT;"Abschnitt II PresseFG 2004";abgeschlossen;"32015,00";"16007,50";"16007,50";
2015;"W 3 Verlagsges.m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"Zur Zeit - Die Wochenzeitung für Österreich";"Abschnitt II PresseFG 2004";abgeschlossen;"47457,50";"23728,75";"23728,75";
2015;"Wallig Ennstaler Druckerei und Verlag GmbH";"Vertriebsförderung von Wochenzeitungen";;"Der Ennstaler";"Abschnitt II PresseFG 2004";abgeschlossen;"8550,20";"4275,10";"4275,10";
2015;"Wiener Dom-Verlag Ges.m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"Der Sonntag";"Abschnitt II PresseFG 2004";abgeschlossen;"72033,70";"36016,85";"36016,85";
2015;"Verein zur Förderung der Nutzung von Zeitungen in der Schule";"Zuschuss an Vereinigungen zur Leseförderungen";;"Verein Zeitung in der Schule";"§ 11 Abs.2 Z 1 PresseFG 2004";abgeschlossen;"237006,00";"118503,00";"118503,00";
2015;"Die Presse Verlags-Gesellschaft m.b.H. & Co KG";"Zuschuss zu den Kosten angestellter Auslandskorrespondenten";;"Die Presse";"§ 11 Abs.1 PresseFG 2004";abgeschlossen;"40000,00";"20000,00";"20000,00";
2015;"Kleine Zeitung GmbH & Co KG";"Zuschuss zu den Kosten angestellter Auslandskorrespondenten";;"Kleine Zeitung Steiermark und Kärnten";"§ 11 Abs.1 PresseFG 2004";abgeschlossen;"37440,00";"18720,00";"18720,00";
2015;"Mediaprint Zeitungs- und Zeitschriftenverlag Ges.m.b.H & Co KG";"Zuschuss zu den Kosten angestellter Auslandskorrespondenten";;Kurier;"§ 11 Abs.1 PresseFG 2004";abgeschlossen;"40000,00";"20000,00";"20000,00";
2015;"Salzburger Nachrichten Verlagsges.m.b.H. & Co KG";"Zuschuss zu den Kosten angestellter Auslandskorrespondenten";;"Salzburger Nachrichten";"§ 11 Abs.1 PresseFG 2004";abgeschlossen;"40000,00";"20000,00";"20000,00";
2015;"Standard Verlagsgesellschaft m.b.H.";"Zuschuss zu den Kosten angestellter Auslandskorrespondenten";;"Der Standard";"§ 11 Abs.1 PresseFG 2004";abgeschlossen;"40000,00";"20000,00";"20000,00";
2015;"WirtschaftsBlatt Medien GmbH";"Zuschuss zu den Kosten angestellter Auslandskorrespondenten";;WirtschaftsBlatt;"§ 11 Abs.1 PresseFG 2004";abgeschlossen;"40000,00";"20000,00";"20000,00";
2015;"Die Presse Verlags-Gesellschaft m.b.H. & Co KG";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"Die Presse";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"3559,00";"1779,50";"1779,50";
2015;"Kleine Zeitung GmbH & Co KG";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"Kleine Zeitung Steiermark und Kärnten";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"17067,00";"8533,50";"8533,50";
2015;"Mediaprint Zeitungs- und Zeitschriftenverlag Ges.m.b.H & Co KG";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"Neue Kronenzeitung";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"6414,00";"3207,00";"3207,00";
2015;"Mediaprint Zeitungs- und Zeitschriftenverlag Ges.m.b.H & Co KG";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;Kurier;"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"13879,00";"6939,50";"6939,50";
2015;"NEUE Zeitungs GmbH";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"Neue Vorarlberger Tageszeitung";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"3000,00";"1500,00";"1500,00";
2015;"OÖ Media Data Vertriebs- und Verlagsges.m.b.H.";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"Neues Volksblatt";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"8375,00";"4187,50";"4187,50";
2015;"OÖN Redaktion GmbH & CO KG";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"OÖ Nachrichten";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"5111,00";"2555,50";"2555,50";
2015;"Russmedia Verlag GmbH";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"Vorarlberger Nachrichten";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"3500,00";"1750,00";"1750,00";
2015;"Salzburger Nachrichten Verlagsges.m.b.H. & Co KG";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"Salzburger Nachrichten";"§ 10 Abs.1 PresseFG 2004";abgelehnt;",00";",00";",00";
2015;"Standard Verlagsgesellschaft m.b.H.";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"Der Standard";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"13067,00";"6533,50";"6533,50";
2015;"Seelsorgeamt der Diözese Gurk";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Wochenzeitungen";;"Der Sonntag - Kärntner Kirchenzeitung";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"2936,00";"1468,00";"1468,00";
2015;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Wochenzeitungen";;"tv media";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"8283,00";"4141,50";"4141,50";
2015;"Medienhaus Wien - Forschung und Weiterbildung GmbH";"Zuschuss zu Forschungsprojekten";;"Gesamterhebung zum Integrationsstatus der Newsrooms österreichischer Tageszeitungen und ihrer (digitalen) Medienkanäle";"§ 11 Abs.3 PresseFG 2004";abgeschlossen;"20000,00";"10000,00";"10000,00";
2015;"Universität Salzburg";"Zuschuss zu Forschungsprojekten";;"News Flow Management. Wirtschaftliche und publizistische Chancen für die nationale und regionale Tagespresse in Österreich. Eine vergleichende Fallstudie";"§ 11 Abs.3 PresseFG 2004";abgeschlossen;"25804,00";"12902,00";"12902,00";
2015;"Zeitung in der Schule (ZiS) - Verein zur Förderung der Nutzung von Zeitungen in der Schule";"Zuschuss zu Forschungsprojekten";;"Informationsbeschaffung und Informationsnutzungsverhalten bei Jugendlichen und jungen Erwachsenen im digitalen Zeitalter";"§ 11 Abs.3 PresseFG 2004";abgeschlossen;"19300,00";"9650,00";"9650,00";
2016;"""Die Presse"" Verlags-Gesellschaft m.b.H. & Co KG";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"""DIE PRESSE"" Unabhängige Tageszeitung für Österreich";"Abschnitt III PresseFG 2004";abgeschlossen;"769228,60";"384614,30";"384614,30";
2016;"NEUE Zeitungs GmbH";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"NEUE Vorarlberger Tageszeitung";"Abschnitt III PresseFG 2004";abgeschlossen;"592483,10";"296241,55";"296241,55";
2016;"Oberösterreichische Media Data Vertriebs- und Verlags GmbH";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"Neues Volksblatt";"Abschnitt III PresseFG 2004";abgeschlossen;"607576,00";"303788,00";"303788,00";
2016;"STANDARD Verlagsgesellschaft m.b.H.";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"Der Standard";"Abschnitt III PresseFG 2004";abgeschlossen;"729155,70";"364577,85";"364577,85";
2016;"WirtschaftsBlatt Medien GmbH";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;WirtschaftsBlatt;"Abschnitt III PresseFG 2004";abgeschlossen;"271778,30";"271778,30";",00";
2016;"Forum Journalismus und Medien Wien - Verein Wiener Medienfortbildung";"Förderung von Vereinigungen der Journalistenausbildung";;"Forum Journalismus und Medien Wien - Verein Wiener Medienfortbildung";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"174059,00";"87029,50";"87029,50";
2016;"Friedrich Austerlitz-Institut für JournalistInnenausbildung";"Förderung von Vereinigungen der Journalistenausbildung";;"Friedrich-Austerlitz-Institut für JournalistInnenausbildung";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"9052,00";"4526,00";"4526,00";
2016;"Friedrich Funder Institut für Publizistik, Medienforschung und Journalistenausbildung";"Förderung von Vereinigungen der Journalistenausbildung";;"Friedrich Funder Institut für Publizistik, Medienforschung und Journalistenausbildung";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"36340,00";"18170,00";"18170,00";
2016;"Katholische Medien Akademie (KMA)";"Förderung von Vereinigungen der Journalistenausbildung";;"Katholische Medien Akademie";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"40859,00";"20429,50";"20429,50";
2016;"OÖ. Journalistenakademie";"Förderung von Vereinigungen der Journalistenausbildung";;"OÖ Journalistenakademie";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"60840,00";"30420,00";"30420,00";
2016;"Tiroler Journalismusakademie p.A. Volkshochschule Tirol";"Förderung von Vereinigungen der Journalistenausbildung";;"Tiroler Journalismusakademie";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"17800,00";"8900,00";"8900,00";
2016;"Österreichische Gesellschaft für Publizistik und Medien-Forschung";"Förderung von Vereinigungen der Journalistenausbildung";;"GESPU - Österreichische Gesellschaft für Publizistik und Medien-Forschung";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"17629,00";"8814,50";"8814,50";
2016;"Österreichische Medienakademie - Kuratorium für Journalistenausbildung";"Förderung von Vereinigungen der Journalistenausbildung";;"Österreichische Medienakademie - Kuratorium für Journalistenausbildung";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"251821,00";"125910,50";"125910,50";
2016;"Klub der Wirtschaftspublizisten";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Klub der Wirtschaftspublizisten";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"3744,00";"1872,00";"1872,00";
2016;"Oberösterreichischer Presseclub";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Oberösterreichischer Presseclub";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"8424,00";"4212,00";"4212,00";
2016;"Presseclub Concordia";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Presseclub Concordia";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"23400,00";"11700,00";"11700,00";
2016;"Steirischer Presseclub";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Steirischer Presseclub";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"7020,00";"3510,00";"3510,00";
2016;"Verband der Agrarjournalisten und -publizisten in Österreich (VAÖ)";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Verband der Agrarjournalisten und -publizisten in Österreich (VAÖ)";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"936,00";"468,00";"468,00";
2016;"Verband der Auslandspresse in Wien";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Verband der Auslandspresse in Wien";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"3276,00";"1638,00";"1638,00";
2016;"""Die Presse"" Verlags-Gesellschaft m.b.H. & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"""DIE PRESSE"" Unabhängige Tageszeitung für Österreich und ""Die Presse am Sonntag""";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"31704,00";"15852,00";"15852,00";
2016;"""Salzburger Nachrichten"" Verlagsgesellschaft m.b.H. & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Salzburger Nachrichten";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"47122,00";"23561,00";"23561,00";
2016;"Kleine Zeitung GmbH & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Kleine Zeitung Steiermark und Kärnten";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"26079,00";"13039,50";"13039,50";
2016;"Mediaprint Zeitungs- und Zeitschriftenverlag Gesellschaft m.b.H & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"KRONEN ZEITUNG";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"23173,00";"11586,50";"11586,50";
2016;"Mediaprint Zeitungs- und Zeitschriftenverlag Gesellschaft m.b.H & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;KURIER;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"33307,00";"16653,50";"16653,50";
2016;"NEUE Zeitungs GmbH";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"NEUE Vorarlberger Tageszeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"268,00";"134,00";"134,00";
2016;"Oberösterreichische Media Data Vertriebs- und Verlags GmbH";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Neues Volksblatt";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"915,00";"457,50";"457,50";
2016;"OÖN Redaktion GmbH & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"OÖ Nachrichten, Welt der Kindernachrichten";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"25915,00";"12957,50";"12957,50";
2016;"Russmedia Verlag GmbH";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"VN - Vorarlberger Nachrichten";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"8855,00";"4427,50";"4427,50";
2016;"Schlüsselverlag J. S. Moser GmbH";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"TIROLER TAGESZEITUNG";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"36031,00";"18015,50";"18015,50";
2016;"STANDARD Verlagsgesellschaft m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Der Standard";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"51216,00";"25608,00";"25608,00";
2016;"WirtschaftsBlatt Medien GmbH";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;WirtschaftsBlatt;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;",00";",00";",00";
2016;"BVZ Burgenländische Volkszeitung GmbH";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"BVZ - Burgenländische Volkszeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"606,00";"303,00";"303,00";
